design,partition,cohort_index,source_row_id,financial_year,larger_fire
random,train,110079,115026,2016/17,0
random,train,110080,115028,2016/17,1
random,train,110081,115029,2016/17,0
random,train,110082,115030,2016/17,0
random,train,110083,115031,2016/17,0
random,train,110084,115032,2016/17,1
random,train,110086,115034,2016/17,0
random,train,110087,115035,2016/17,0
random,train,110088,115036,2016/17,0
random,train,110090,115038,2016/17,1
random,train,110091,115039,2016/17,1
random,train,110093,115041,2016/17,1
random,train,110094,115042,2016/17,0
random,train,110095,115043,2016/17,1
random,train,110096,115044,2016/17,0
random,train,110097,115045,2016/17,0
random,train,110098,115046,2016/17,0
random,train,110100,115048,2016/17,0
random,train,110101,115049,2016/17,0
random,train,110102,115050,2016/17,1
random,train,110103,115051,2016/17,0
random,train,110104,115052,2016/17,0
random,train,110105,115053,2016/17,0
random,train,110106,115054,2016/17,0
random,train,110107,115055,2016/17,1
random,train,110108,115056,2016/17,0
random,train,110109,115057,2016/17,0
random,train,110110,115058,2016/17,0
random,train,110113,115061,2016/17,1
random,train,110114,115062,2016/17,0
random,train,110115,115063,2016/17,1
random,train,110118,115066,2016/17,1
random,train,110119,115067,2016/17,0
random,train,110120,115068,2016/17,0
random,train,110121,115070,2016/17,0
random,train,110122,115071,2016/17,0
random,train,110123,115072,2016/17,0
random,train,110124,115074,2016/17,1
random,train,110126,115076,2016/17,1
random,train,110128,115078,2016/17,1
random,train,110129,115079,2016/17,1
random,train,110130,115080,2016/17,0
random,train,110131,115081,2016/17,0
random,train,110132,115082,2016/17,0
random,train,110133,115083,2016/17,0
random,train,110134,115084,2016/17,0
random,train,110135,115085,2016/17,1
random,train,110137,115087,2016/17,0
random,train,110138,115088,2016/17,1
random,train,110139,115089,2016/17,1
random,train,110142,115092,2016/17,0
random,train,110144,115094,2016/17,0
random,train,110146,115096,2016/17,0
random,train,110147,115097,2016/17,0
random,train,110148,115098,2016/17,0
random,train,110149,115099,2016/17,0
random,train,110150,115100,2016/17,0
random,train,110151,115101,2016/17,0
random,train,110152,115102,2016/17,0
random,train,110153,115103,2016/17,1
random,train,110154,115104,2016/17,1
random,train,110155,115105,2016/17,0
random,train,110156,115106,2016/17,0
random,train,110157,115108,2016/17,0
random,train,110159,115110,2016/17,0
random,train,110161,115112,2016/17,1
random,train,110162,115113,2016/17,1
random,train,110166,115117,2016/17,0
random,train,110168,115119,2016/17,0
random,train,110169,115120,2016/17,0
random,train,110170,115121,2016/17,1
random,train,110171,115122,2016/17,0
random,train,110173,115124,2016/17,1
random,train,110174,115125,2016/17,1
random,train,110175,115127,2016/17,0
random,train,110176,115128,2016/17,0
random,train,110177,115129,2016/17,0
random,train,110179,115132,2016/17,0
random,train,110180,115133,2016/17,1
random,train,110181,115134,2016/17,1
random,train,110182,115135,2016/17,0
random,train,110185,115138,2016/17,1
random,train,110187,115140,2016/17,0
random,train,110188,115141,2016/17,1
random,train,110189,115142,2016/17,0
random,train,110190,115143,2016/17,1
random,train,110191,115144,2016/17,1
random,train,110192,115145,2016/17,0
random,train,110193,115146,2016/17,0
random,train,110194,115147,2016/17,0
random,train,110195,115148,2016/17,0
random,train,110196,115149,2016/17,0
random,train,110199,115153,2016/17,0
random,train,110200,115154,2016/17,0
random,train,110202,115156,2016/17,0
random,train,110205,115160,2016/17,0
random,train,110206,115161,2016/17,0
random,train,110207,115162,2016/17,0
random,train,110208,115163,2016/17,0
random,train,110209,115164,2016/17,1
random,train,110210,115166,2016/17,0
random,train,110211,115167,2016/17,0
random,train,110212,115168,2016/17,0
random,train,110213,115169,2016/17,0
random,train,110214,115170,2016/17,1
random,train,110215,115171,2016/17,1
random,train,110216,115172,2016/17,0
random,train,110217,115173,2016/17,0
random,train,110218,115174,2016/17,0
random,train,110219,115175,2016/17,1
random,train,110220,115176,2016/17,1
random,train,110222,115178,2016/17,0
random,train,110223,115179,2016/17,0
random,train,110224,115180,2016/17,0
random,train,110225,115181,2016/17,1
random,train,110227,115183,2016/17,0
random,train,110228,115184,2016/17,1
random,train,110229,115185,2016/17,0
random,train,110231,115187,2016/17,0
random,train,110234,115190,2016/17,1
random,train,110235,115191,2016/17,0
random,train,110236,115192,2016/17,1
random,train,110237,115193,2016/17,0
random,train,110238,115194,2016/17,0
random,train,110239,115195,2016/17,1
random,train,110240,115196,2016/17,0
random,train,110241,115197,2016/17,1
random,train,110242,115198,2016/17,1
random,train,110243,115199,2016/17,1
random,train,110245,115201,2016/17,0
random,train,110246,115203,2016/17,0
random,train,110247,115204,2016/17,0
random,train,110248,115205,2016/17,1
random,train,110250,115207,2016/17,0
random,train,110251,115208,2016/17,0
random,train,110252,115209,2016/17,0
random,train,110254,115211,2016/17,0
random,train,110256,115213,2016/17,0
random,train,110258,115215,2016/17,0
random,train,110259,115216,2016/17,0
random,train,110260,115217,2016/17,1
random,train,110261,115218,2016/17,1
random,train,110263,115220,2016/17,0
random,train,110264,115221,2016/17,0
random,train,110265,115222,2016/17,0
random,train,110267,115224,2016/17,0
random,train,110268,115226,2016/17,0
random,train,110269,115227,2016/17,1
random,train,110270,115228,2016/17,1
random,train,110271,115229,2016/17,1
random,train,110273,115231,2016/17,0
random,train,110274,115232,2016/17,0
random,train,110276,115234,2016/17,0
random,train,110277,115235,2016/17,0
random,train,110278,115236,2016/17,0
random,train,110279,115237,2016/17,1
random,train,110280,115238,2016/17,0
random,train,110281,115239,2016/17,0
random,train,110282,115240,2016/17,0
random,train,110283,115241,2016/17,0
random,train,110284,115242,2016/17,0
random,train,110285,115243,2016/17,0
random,train,110287,115245,2016/17,0
random,train,110288,115246,2016/17,0
random,train,110290,115248,2016/17,1
random,train,110294,115253,2016/17,0
random,train,110296,115255,2016/17,0
random,train,110297,115256,2016/17,0
random,train,110300,115259,2016/17,0
random,train,110301,115260,2016/17,1
random,train,110302,115261,2016/17,0
random,train,110304,115264,2016/17,0
random,train,110305,115265,2016/17,0
random,train,110306,115266,2016/17,1
random,train,110307,115267,2016/17,0
random,train,110309,115269,2016/17,0
random,train,110310,115270,2016/17,1
random,train,110311,115271,2016/17,1
random,train,110313,115273,2016/17,1
random,train,110314,115274,2016/17,0
random,train,110315,115275,2016/17,0
random,train,110316,115276,2016/17,1
random,train,110317,115277,2016/17,0
random,train,110319,115279,2016/17,1
random,train,110320,115280,2016/17,0
random,train,110321,115281,2016/17,0
random,train,110322,115282,2016/17,1
random,train,110324,115284,2016/17,0
random,train,110326,115286,2016/17,0
random,train,110327,115287,2016/17,1
random,train,110328,115288,2016/17,1
random,train,110329,115289,2016/17,0
random,train,110330,115290,2016/17,0
random,train,110331,115291,2016/17,0
random,train,110332,115292,2016/17,0
random,train,110333,115293,2016/17,0
random,train,110334,115294,2016/17,0
random,train,110335,115295,2016/17,1
random,train,110336,115296,2016/17,1
random,train,110337,115297,2016/17,0
random,train,110338,115298,2016/17,0
random,train,110340,115300,2016/17,0
random,train,110341,115301,2016/17,0
random,train,110342,115302,2016/17,1
random,train,110343,115303,2016/17,0
random,train,110344,115304,2016/17,1
random,train,110347,115308,2016/17,0
random,train,110348,115309,2016/17,0
random,train,110349,115310,2016/17,0
random,train,110350,115311,2016/17,0
random,train,110351,115313,2016/17,0
random,train,110352,115314,2016/17,0
random,train,110353,115315,2016/17,0
random,train,110355,115317,2016/17,0
random,train,110356,115318,2016/17,0
random,train,110357,115319,2016/17,0
random,train,110358,115320,2016/17,1
random,train,110359,115321,2016/17,0
random,train,110360,115322,2016/17,0
random,train,110361,115323,2016/17,0
random,train,110362,115324,2016/17,0
random,train,110363,115325,2016/17,0
random,train,110364,115326,2016/17,0
random,train,110365,115327,2016/17,0
random,train,110366,115328,2016/17,1
random,train,110368,115330,2016/17,0
random,train,110369,115331,2016/17,0
random,train,110370,115332,2016/17,1
random,train,110371,115333,2016/17,0
random,train,110372,115334,2016/17,1
random,train,110373,115335,2016/17,0
random,train,110374,115336,2016/17,0
random,train,110375,115337,2016/17,1
random,train,110376,115338,2016/17,0
random,train,110377,115339,2016/17,1
random,train,110380,115342,2016/17,0
random,train,110383,115345,2016/17,1
random,train,110385,115347,2016/17,0
random,train,110386,115348,2016/17,0
random,train,110388,115350,2016/17,0
random,train,110389,115351,2016/17,1
random,train,110390,115352,2016/17,0
random,train,110391,115353,2016/17,1
random,train,110392,115354,2016/17,0
random,train,110393,115355,2016/17,0
random,train,110394,115357,2016/17,1
random,train,110395,115358,2016/17,0
random,train,110396,115359,2016/17,0
random,train,110397,115360,2016/17,0
random,train,110398,115361,2016/17,0
random,train,110399,115362,2016/17,0
random,train,110401,115364,2016/17,0
random,train,110402,115366,2016/17,1
random,train,110403,115367,2016/17,0
random,train,110404,115368,2016/17,1
random,train,110405,115369,2016/17,0
random,train,110407,115371,2016/17,0
random,train,110409,115373,2016/17,0
random,train,110410,115374,2016/17,0
random,train,110413,115377,2016/17,1
random,train,110414,115378,2016/17,1
random,train,110415,115379,2016/17,1
random,train,110416,115380,2016/17,0
random,train,110418,115382,2016/17,1
random,train,110420,115384,2016/17,0
random,train,110421,115385,2016/17,1
random,train,110423,115387,2016/17,0
random,train,110424,115388,2016/17,0
random,train,110425,115389,2016/17,0
random,train,110426,115390,2016/17,0
random,train,110427,115391,2016/17,0
random,train,110428,115392,2016/17,0
random,train,110429,115393,2016/17,0
random,train,110430,115394,2016/17,0
random,train,110431,115395,2016/17,0
random,train,110432,115396,2016/17,1
random,train,110433,115398,2016/17,0
random,train,110434,115399,2016/17,0
random,train,110435,115400,2016/17,0
random,train,110436,115401,2016/17,0
random,train,110437,115402,2016/17,0
random,train,110440,115406,2016/17,0
random,train,110442,115408,2016/17,0
random,train,110444,115410,2016/17,0
random,train,110445,115411,2016/17,0
random,train,110446,115412,2016/17,0
random,train,110447,115413,2016/17,0
random,train,110449,115415,2016/17,0
random,train,110451,115417,2016/17,1
random,train,110452,115418,2016/17,1
random,train,110453,115419,2016/17,0
random,train,110454,115420,2016/17,1
random,train,110456,115422,2016/17,0
random,train,110457,115423,2016/17,0
random,train,110459,115425,2016/17,1
random,train,110462,115428,2016/17,0
random,train,110463,115429,2016/17,0
random,train,110464,115430,2016/17,0
random,train,110465,115431,2016/17,0
random,train,110466,115432,2016/17,1
random,train,110467,115433,2016/17,0
random,train,110468,115434,2016/17,0
random,train,110469,115435,2016/17,1
random,train,110470,115436,2016/17,0
random,train,110471,115437,2016/17,1
random,train,110472,115438,2016/17,0
random,train,110473,115439,2016/17,1
random,train,110474,115440,2016/17,1
random,train,110475,115441,2016/17,0
random,train,110478,115445,2016/17,0
random,train,110479,115446,2016/17,0
random,train,110480,115447,2016/17,1
random,train,110481,115448,2016/17,0
random,train,110482,115449,2016/17,0
random,train,110483,115450,2016/17,0
random,train,110485,115452,2016/17,1
random,train,110486,115453,2016/17,0
random,train,110487,115454,2016/17,0
random,train,110488,115455,2016/17,1
random,train,110489,115456,2016/17,0
random,train,110490,115457,2016/17,0
random,train,110491,115458,2016/17,0
random,train,110492,115459,2016/17,1
random,train,110493,115460,2016/17,0
random,train,110496,115463,2016/17,1
random,train,110498,115465,2016/17,0
random,train,110499,115466,2016/17,0
random,train,110500,115467,2016/17,0
random,train,110501,115468,2016/17,0
random,train,110502,115469,2016/17,0
random,train,110503,115470,2016/17,0
random,train,110504,115471,2016/17,0
random,train,110505,115472,2016/17,0
random,train,110507,115474,2016/17,0
random,train,110508,115475,2016/17,0
random,train,110509,115476,2016/17,0
random,train,110510,115477,2016/17,0
random,train,110511,115478,2016/17,0
random,train,110513,115480,2016/17,0
random,train,110514,115481,2016/17,1
random,train,110515,115482,2016/17,1
random,train,110516,115483,2016/17,0
random,train,110517,115484,2016/17,1
random,train,110519,115486,2016/17,0
random,train,110521,115488,2016/17,0
random,train,110523,115490,2016/17,0
random,train,110524,115491,2016/17,0
random,train,110526,115493,2016/17,0
random,train,110528,115495,2016/17,0
random,train,110530,115497,2016/17,0
random,train,110531,115498,2016/17,0
random,train,110532,115499,2016/17,1
random,train,110533,115500,2016/17,0
random,train,110536,115503,2016/17,0
random,train,110537,115504,2016/17,0
random,train,110538,115505,2016/17,0
random,train,110539,115507,2016/17,0
random,train,110540,115508,2016/17,0
random,train,110541,115509,2016/17,1
random,train,110544,115513,2016/17,0
random,train,110545,115514,2016/17,0
random,train,110546,115515,2016/17,0
random,train,110547,115516,2016/17,0
random,train,110548,115517,2016/17,0
random,train,110549,115518,2016/17,0
random,train,110551,115520,2016/17,1
random,train,110552,115521,2016/17,1
random,train,110556,115525,2016/17,1
random,train,110557,115526,2016/17,0
random,train,110559,115528,2016/17,1
random,train,110560,115529,2016/17,0
random,train,110563,115532,2016/17,0
random,train,110564,115533,2016/17,0
random,train,110565,115534,2016/17,0
random,train,110566,115536,2016/17,0
random,train,110567,115537,2016/17,0
random,train,110568,115538,2016/17,1
random,train,110570,115540,2016/17,0
random,train,110571,115541,2016/17,0
random,train,110572,115542,2016/17,1
random,train,110574,115544,2016/17,1
random,train,110575,115545,2016/17,0
random,train,110576,115547,2016/17,0
random,train,110577,115548,2016/17,0
random,train,110578,115550,2016/17,0
random,train,110579,115551,2016/17,0
random,train,110580,115552,2016/17,0
random,train,110581,115553,2016/17,0
random,train,110582,115554,2016/17,1
random,train,110583,115555,2016/17,1
random,train,110584,115556,2016/17,0
random,train,110585,115557,2016/17,0
random,train,110586,115558,2016/17,0
random,train,110588,115561,2016/17,0
random,train,110589,115562,2016/17,0
random,train,110590,115563,2016/17,0
random,train,110591,115564,2016/17,1
random,train,110592,115566,2016/17,0
random,train,110593,115567,2016/17,0
random,train,110594,115568,2016/17,0
random,train,110597,115571,2016/17,0
random,train,110598,115572,2016/17,0
random,train,110599,115573,2016/17,0
random,train,110600,115574,2016/17,1
random,train,110602,115576,2016/17,0
random,train,110603,115577,2016/17,1
random,train,110604,115579,2016/17,1
random,train,110606,115581,2016/17,1
random,train,110607,115582,2016/17,0
random,train,110608,115583,2016/17,0
random,train,110610,115585,2016/17,0
random,train,110612,115587,2016/17,0
random,train,110613,115588,2016/17,0
random,train,110614,115589,2016/17,0
random,train,110615,115590,2016/17,1
random,train,110616,115591,2016/17,0
random,train,110618,115593,2016/17,1
random,train,110619,115594,2016/17,1
random,train,110620,115595,2016/17,1
random,train,110622,115597,2016/17,1
random,train,110623,115599,2016/17,0
random,train,110624,115600,2016/17,0
random,train,110625,115601,2016/17,1
random,train,110626,115602,2016/17,1
random,train,110628,115604,2016/17,0
random,train,110630,115606,2016/17,0
random,train,110631,115607,2016/17,0
random,train,110632,115608,2016/17,0
random,train,110633,115609,2016/17,0
random,train,110634,115610,2016/17,0
random,train,110635,115611,2016/17,0
random,train,110636,115612,2016/17,0
random,train,110637,115613,2016/17,0
random,train,110638,115614,2016/17,1
random,train,110640,115616,2016/17,1
random,train,110642,115618,2016/17,0
random,train,110645,115621,2016/17,0
random,train,110646,115622,2016/17,0
random,train,110647,115623,2016/17,0
random,train,110651,115627,2016/17,0
random,train,110652,115628,2016/17,0
random,train,110653,115629,2016/17,0
random,train,110654,115630,2016/17,1
random,train,110655,115631,2016/17,1
random,train,110656,115632,2016/17,1
random,train,110660,115637,2016/17,0
random,train,110661,115638,2016/17,0
random,train,110663,115640,2016/17,0
random,train,110664,115641,2016/17,0
random,train,110665,115642,2016/17,0
random,train,110666,115643,2016/17,0
random,train,110667,115645,2016/17,1
random,train,110668,115646,2016/17,0
random,train,110669,115647,2016/17,1
random,train,110670,115648,2016/17,0
random,train,110672,115650,2016/17,0
random,train,110675,115653,2016/17,1
random,train,110676,115655,2016/17,0
random,train,110677,115656,2016/17,0
random,train,110678,115657,2016/17,0
random,train,110679,115658,2016/17,0
random,train,110680,115659,2016/17,0
random,train,110681,115660,2016/17,1
random,train,110682,115661,2016/17,1
random,train,110683,115662,2016/17,1
random,train,110684,115663,2016/17,0
random,train,110686,115665,2016/17,0
random,train,110687,115666,2016/17,0
random,train,110688,115667,2016/17,1
random,train,110692,115671,2016/17,0
random,train,110694,115673,2016/17,0
random,train,110696,115675,2016/17,1
random,train,110697,115676,2016/17,0
random,train,110698,115677,2016/17,0
random,train,110699,115678,2016/17,0
random,train,110700,115679,2016/17,0
random,train,110706,115686,2016/17,0
random,train,110707,115687,2016/17,0
random,train,110708,115688,2016/17,0
random,train,110709,115689,2016/17,0
random,train,110711,115691,2016/17,0
random,train,110712,115692,2016/17,0
random,train,110713,115693,2016/17,0
random,train,110714,115695,2016/17,0
random,train,110716,115698,2016/17,0
random,train,110717,115699,2016/17,1
random,train,110718,115700,2016/17,0
random,train,110719,115701,2016/17,0
random,train,110720,115702,2016/17,0
random,train,110721,115703,2016/17,0
random,train,110723,115706,2016/17,1
random,train,110726,115709,2016/17,0
random,train,110727,115710,2016/17,0
random,train,110728,115711,2016/17,0
random,train,110729,115713,2016/17,0
random,train,110730,115714,2016/17,0
random,train,110731,115715,2016/17,0
random,train,110732,115716,2016/17,0
random,train,110733,115717,2016/17,0
random,train,110734,115720,2016/17,0
random,train,110736,115722,2016/17,0
random,train,110737,115723,2016/17,0
random,train,110738,115724,2016/17,0
random,train,110739,115725,2016/17,0
random,train,110741,115728,2016/17,0
random,train,110742,115729,2016/17,0
random,train,110743,115730,2016/17,0
random,train,110744,115731,2016/17,0
random,train,110745,115732,2016/17,0
random,train,110746,115733,2016/17,0
random,train,110747,115734,2016/17,0
random,train,110748,115736,2016/17,0
random,train,110749,115738,2016/17,0
random,train,110750,115740,2016/17,0
random,train,110751,115741,2016/17,0
random,train,110752,115742,2016/17,0
random,train,110754,115744,2016/17,0
random,train,110755,115745,2016/17,0
random,train,110756,115746,2016/17,0
random,train,110757,115747,2016/17,0
random,train,110758,115748,2016/17,1
random,train,110759,115749,2016/17,1
random,train,110760,115750,2016/17,1
random,train,110762,115752,2016/17,0
random,train,110763,115753,2016/17,0
random,train,110765,115755,2016/17,0
random,train,110766,115756,2016/17,0
random,train,110767,115757,2016/17,1
random,train,110768,115758,2016/17,0
random,train,110769,115759,2016/17,0
random,train,110770,115760,2016/17,0
random,train,110771,115761,2016/17,1
random,train,110775,115765,2016/17,1
random,train,110776,115766,2016/17,0
random,train,110777,115767,2016/17,0
random,train,110778,115768,2016/17,1
random,train,110779,115769,2016/17,0
random,train,110780,115770,2016/17,0
random,train,110782,115772,2016/17,1
random,train,110783,115773,2016/17,0
random,train,110784,115774,2016/17,1
random,train,110785,115775,2016/17,0
random,train,110787,115777,2016/17,0
random,train,110788,115778,2016/17,0
random,train,110789,115779,2016/17,0
random,train,110790,115780,2016/17,0
random,train,110791,115781,2016/17,0
random,train,110792,115782,2016/17,0
random,train,110793,115783,2016/17,0
random,train,110794,115784,2016/17,0
random,train,110795,115785,2016/17,0
random,train,110796,115786,2016/17,0
random,train,110797,115787,2016/17,0
random,train,110798,115788,2016/17,0
random,train,110799,115789,2016/17,0
random,train,110802,115792,2016/17,0
random,train,110803,115794,2016/17,1
random,train,110804,115795,2016/17,0
random,train,110806,115797,2016/17,1
random,train,110807,115798,2016/17,0
random,train,110809,115800,2016/17,1
random,train,110810,115801,2016/17,1
random,train,110812,115803,2016/17,0
random,train,110814,115805,2016/17,1
random,train,110815,115806,2016/17,0
random,train,110816,115807,2016/17,0
random,train,110817,115808,2016/17,0
random,train,110818,115809,2016/17,0
random,train,110820,115811,2016/17,1
random,train,110821,115812,2016/17,0
random,train,110822,115813,2016/17,0
random,train,110823,115814,2016/17,1
random,train,110824,115815,2016/17,1
random,train,110825,115816,2016/17,0
random,train,110826,115817,2016/17,0
random,train,110827,115818,2016/17,1
random,train,110828,115819,2016/17,0
random,train,110829,115820,2016/17,0
random,train,110831,115822,2016/17,0
random,train,110832,115823,2016/17,0
random,train,110835,115826,2016/17,0
random,train,110837,115828,2016/17,0
random,train,110838,115829,2016/17,0
random,train,110839,115830,2016/17,0
random,train,110840,115831,2016/17,1
random,train,110841,115832,2016/17,1
random,train,110842,115833,2016/17,1
random,train,110843,115834,2016/17,0
random,train,110845,115836,2016/17,0
random,train,110846,115837,2016/17,0
random,train,110847,115838,2016/17,0
random,train,110848,115839,2016/17,0
random,train,110850,115843,2016/17,0
random,train,110852,115845,2016/17,0
random,train,110853,115846,2016/17,1
random,train,110854,115847,2016/17,0
random,train,110855,115848,2016/17,0
random,train,110856,115849,2016/17,0
random,train,110857,115850,2016/17,0
random,train,110859,115852,2016/17,0
random,train,110860,115853,2016/17,0
random,train,110862,115855,2016/17,0
random,train,110864,115858,2016/17,0
random,train,110865,115859,2016/17,0
random,train,110867,115861,2016/17,1
random,train,110869,115863,2016/17,1
random,train,110871,115865,2016/17,1
random,train,110872,115866,2016/17,0
random,train,110874,115868,2016/17,0
random,train,110876,115870,2016/17,1
random,train,110877,115871,2016/17,0
random,train,110878,115872,2016/17,0
random,train,110879,115873,2016/17,0
random,train,110880,115874,2016/17,0
random,train,110881,115875,2016/17,0
random,train,110882,115876,2016/17,0
random,train,110883,115877,2016/17,0
random,train,110884,115878,2016/17,0
random,train,110885,115879,2016/17,0
random,train,110886,115880,2016/17,0
random,train,110887,115881,2016/17,0
random,train,110888,115882,2016/17,0
random,train,110890,115884,2016/17,0
random,train,110891,115885,2016/17,0
random,train,110892,115886,2016/17,0
random,train,110893,115887,2016/17,0
random,train,110894,115888,2016/17,0
random,train,110896,115890,2016/17,0
random,train,110898,115892,2016/17,0
random,train,110899,115893,2016/17,0
random,train,110900,115894,2016/17,0
random,train,110901,115895,2016/17,0
random,train,110906,115900,2016/17,0
random,train,110907,115901,2016/17,0
random,train,110908,115902,2016/17,0
random,train,110909,115903,2016/17,1
random,train,110910,115904,2016/17,0
random,train,110911,115905,2016/17,1
random,train,110912,115906,2016/17,1
random,train,110917,115911,2016/17,0
random,train,110919,115913,2016/17,0
random,train,110920,115914,2016/17,0
random,train,110921,115915,2016/17,0
random,train,110924,115919,2016/17,0
random,train,110926,115921,2016/17,0
random,train,110927,115922,2016/17,0
random,train,110929,115925,2016/17,1
random,train,110932,115928,2016/17,0
random,train,110933,115929,2016/17,0
random,train,110934,115930,2016/17,0
random,train,110936,115932,2016/17,0
random,train,110937,115933,2016/17,0
random,train,110938,115934,2016/17,0
random,train,110939,115935,2016/17,1
random,train,110940,115936,2016/17,0
random,train,110942,115938,2016/17,0
random,train,110943,115939,2016/17,0
random,train,110944,115940,2016/17,1
random,train,110945,115941,2016/17,0
random,train,110946,115942,2016/17,1
random,train,110947,115944,2016/17,0
random,train,110948,115945,2016/17,1
random,train,110949,115946,2016/17,0
random,train,110950,115947,2016/17,0
random,train,110951,115948,2016/17,1
random,train,110953,115950,2016/17,0
random,train,110954,115952,2016/17,0
random,train,110955,115953,2016/17,1
random,train,110957,115955,2016/17,0
random,train,110959,115957,2016/17,0
random,train,110963,115961,2016/17,0
random,train,110965,115963,2016/17,0
random,train,110967,115965,2016/17,1
random,train,110968,115966,2016/17,0
random,train,110969,115967,2016/17,0
random,train,110970,115968,2016/17,0
random,train,110971,115969,2016/17,0
random,train,110972,115970,2016/17,1
random,train,110973,115971,2016/17,1
random,train,110974,115972,2016/17,0
random,train,110975,115973,2016/17,0
random,train,110977,115975,2016/17,0
random,train,110979,115977,2016/17,0
random,train,110980,115978,2016/17,0
random,train,110981,115979,2016/17,0
random,train,110983,115981,2016/17,0
random,train,110984,115982,2016/17,0
random,train,110985,115984,2016/17,0
random,train,110986,115985,2016/17,0
random,train,110988,115987,2016/17,1
random,train,110989,115988,2016/17,0
random,train,110990,115990,2016/17,0
random,train,110992,115992,2016/17,0
random,train,110993,115993,2016/17,0
random,train,110994,115994,2016/17,1
random,train,110996,115997,2016/17,1
random,train,110998,115999,2016/17,0
random,train,110999,116000,2016/17,0
random,train,111000,116001,2016/17,1
random,train,111002,116003,2016/17,0
random,train,111004,116005,2016/17,0
random,train,111005,116006,2016/17,1
random,train,111006,116007,2016/17,0
random,train,111009,116010,2016/17,0
random,train,111010,116011,2016/17,0
random,train,111011,116012,2016/17,0
random,train,111012,116013,2016/17,0
random,train,111013,116014,2016/17,0
random,train,111014,116015,2016/17,0
random,train,111015,116016,2016/17,0
random,train,111016,116017,2016/17,0
random,train,111017,116018,2016/17,0
random,train,111018,116019,2016/17,0
random,train,111019,116020,2016/17,0
random,train,111020,116021,2016/17,1
random,train,111021,116022,2016/17,0
random,train,111022,116023,2016/17,0
random,train,111023,116024,2016/17,0
random,train,111024,116025,2016/17,0
random,train,111025,116026,2016/17,0
random,train,111026,116027,2016/17,0
random,train,111027,116028,2016/17,0
random,train,111028,116029,2016/17,0
random,train,111030,116032,2016/17,0
random,train,111032,116034,2016/17,0
random,train,111033,116036,2016/17,0
random,train,111034,116037,2016/17,0
random,train,111036,116039,2016/17,1
random,train,111037,116040,2016/17,1
random,train,111038,116041,2016/17,0
random,train,111039,116042,2016/17,0
random,train,111042,116045,2016/17,1
random,train,111043,116046,2016/17,0
random,train,111044,116047,2016/17,0
random,train,111045,116048,2016/17,0
random,train,111048,116051,2016/17,0
random,train,111049,116052,2016/17,0
random,train,111050,116053,2016/17,0
random,train,111052,116055,2016/17,0
random,train,111053,116056,2016/17,0
random,train,111054,116057,2016/17,0
random,train,111055,116058,2016/17,0
random,train,111057,116060,2016/17,0
random,train,111058,116061,2016/17,0
random,train,111062,116065,2016/17,0
random,train,111063,116066,2016/17,1
random,train,111064,116067,2016/17,1
random,train,111065,116068,2016/17,0
random,train,111066,116069,2016/17,0
random,train,111067,116071,2016/17,0
random,train,111068,116072,2016/17,0
random,train,111071,116076,2016/17,0
random,train,111072,116077,2016/17,0
random,train,111073,116078,2016/17,0
random,train,111074,116080,2016/17,0
random,train,111075,116081,2016/17,0
random,train,111077,116084,2016/17,0
random,train,111078,116085,2016/17,1
random,train,111079,116086,2016/17,1
random,train,111080,116087,2016/17,1
random,train,111081,116088,2016/17,1
random,train,111083,116090,2016/17,0
random,train,111084,116091,2016/17,0
random,train,111086,116093,2016/17,1
random,train,111087,116094,2016/17,1
random,train,111088,116095,2016/17,1
random,train,111089,116096,2016/17,0
random,train,111090,116097,2016/17,0
random,train,111092,116099,2016/17,0
random,train,111093,116100,2016/17,0
random,train,111095,116103,2016/17,0
random,train,111097,116105,2016/17,0
random,train,111098,116106,2016/17,1
random,train,111100,116108,2016/17,0
random,train,111101,116109,2016/17,0
random,train,111102,116110,2016/17,0
random,train,111103,116111,2016/17,0
random,train,111104,116113,2016/17,0
random,train,111106,116115,2016/17,0
random,train,111107,116116,2016/17,0
random,train,111108,116117,2016/17,0
random,train,111109,116118,2016/17,0
random,train,111110,116119,2016/17,0
random,train,111111,116120,2016/17,0
random,train,111114,116123,2016/17,1
random,train,111115,116124,2016/17,0
random,train,111116,116125,2016/17,0
random,train,111117,116126,2016/17,0
random,train,111118,116127,2016/17,0
random,train,111119,116128,2016/17,0
random,train,111120,116129,2016/17,0
random,train,111121,116130,2016/17,0
random,train,111122,116132,2016/17,0
random,train,111123,116133,2016/17,0
random,train,111124,116134,2016/17,1
random,train,111125,116135,2016/17,0
random,train,111126,116136,2016/17,0
random,train,111127,116137,2016/17,0
random,train,111128,116138,2016/17,1
random,train,111129,116139,2016/17,1
random,train,111133,116143,2016/17,0
random,train,111136,116146,2016/17,1
random,train,111137,116147,2016/17,0
random,train,111138,116148,2016/17,0
random,train,111140,116151,2016/17,0
random,train,111142,116153,2016/17,0
random,train,111143,116154,2016/17,0
random,train,111145,116156,2016/17,1
random,train,111147,116160,2016/17,0
random,train,111148,116161,2016/17,0
random,train,111149,116162,2016/17,0
random,train,111151,116164,2016/17,0
random,train,111152,116165,2016/17,1
random,train,111153,116166,2016/17,1
random,train,111156,116169,2016/17,0
random,train,111157,116170,2016/17,0
random,train,111159,116172,2016/17,0
random,train,111161,116174,2016/17,0
random,train,111162,116175,2016/17,0
random,train,111163,116177,2016/17,1
random,train,111164,116178,2016/17,1
